상가업소번호,가게명,키워드,갯수,행정동,업종,리뷰
MA010120220806550964,하노이포 본점,생각나는,2.0,신촌동,동남아시아,쌀국수는 여윽시 하노이쌀롱 궁물이 궁물이 끝내줘용~크~~~~~  월남쌈도 마싯어용 굿굿!!! 생각나는 맛~^^*
MA010120220806550964,하노이포 본점,쌀국수,4.0,신촌동,동남아시아,쌀국수는 여기가 짱!!
MA010120220806550964,하노이포 본점,국수,1.0,신촌동,동남아시아,쌀국수는 여기가 짱!!
MA010120220806550964,하노이포 본점,국물,2.0,신촌동,동남아시아,맛있어요. 국물이 찐맛. 강아지 핵귀엽 애기에요. 강아지 있는 날은 강아지 보느라 넘 좋아요 ㅎㅎ
MA010120220806550964,하노이포 본점,강아지,2.0,신촌동,동남아시아,맛있어요. 국물이 찐맛. 강아지 핵귀엽 애기에요. 강아지 있는 날은 강아지 보느라 넘 좋아요 ㅎㅎ
MA010120220806550964,하노이포 본점,맛있는,3.0,신촌동,동남아시아,가성비가 좋고 맛있어요
MA010120220800203460,하우스라운지,칵테일,12.0,신촌동,주점,칵테일이 다양해서 너무 좋았고 음악소리는 크지만 대화에전혀 방해되지 않아서 그것도 신기하고 좋았고 직원들이 너무 친절해서 재밌게 즐기고 온 시간이었어요 재방문할게오!
MA010120220800203460,하우스라운지,친절한,7.0,신촌동,주점,칵테일이 다양해서 너무 좋았고 음악소리는 크지만 대화에전혀 방해되지 않아서 그것도 신기하고 좋았고 직원들이 너무 친절해서 재밌게 즐기고 온 시간이었어요 재방문할게오!
MA010120220800203460,하우스라운지,다양한,5.0,신촌동,주점,칵테일이 다양해서 너무 좋았고 음악소리는 크지만 대화에전혀 방해되지 않아서 그것도 신기하고 좋았고 직원들이 너무 친절해서 재밌게 즐기고 온 시간이었어요 재방문할게오!
MA010120220800203460,하우스라운지,음악,3.0,신촌동,주점,칵테일이 다양해서 너무 좋았고 음악소리는 크지만 대화에전혀 방해되지 않아서 그것도 신기하고 좋았고 직원들이 너무 친절해서 재밌게 즐기고 온 시간이었어요 재방문할게오!
MA010120220800203460,하우스라운지,칵테일 종류,4.0,신촌동,주점,직원분이 친절하시고 칵테일 종류가 많아서 친절하게 설명해주십니다. 칵테일이 취향대로 골라주시고 옥보단개인적으로 달아서 맛있네요 . 예쁘고 칵테일 맛있고 과일안주랑 같이 먹기 좋은 신촌 핫플이네요. 미국 하이틴감성에 나올법한 펍 분위기 입니다. 친구들이랑 또 가고싶네요
MA010120220800203460,하우스라운지,분위기,6.0,신촌동,주점,직원분들도 유쾌하시고 분위기도 너무 좋아요!
MA010120220800203460,하우스라운지,술,3.0,신촌동,주점,술이 맛있고 종류가 다양해요
MA010120220800203460,하우스라운지,맛있는,10.0,신촌동,주점,분위기 엄청 힙하구 칵테일 추천 잘해주셔서 맛있게 잘 마셨어요 근데 가게 좀 많이 시끄러워서 대화하기 힘들어요 ㅋㅋ
MA010120220800203460,하우스라운지,추천,5.0,신촌동,주점,분위기 엄청 힙하구 칵테일 추천 잘해주셔서 맛있게 잘 마셨어요 근데 가게 좀 많이 시끄러워서 대화하기 힘들어요 ㅋㅋ
MA010120220800203460,하우스라운지,재밌는,3.0,신촌동,주점,"바텐더분 스몰토크 장인이세요!! 너모너모 재밌었어요 헤헿. 미도리사워 강추!! 하와이안블루도 맛있었고, 바라라샷도 달달하니 맛있었어용>_<. 보통 칵테일바 가면 음악이 너무 시끄러워서 대화하기 힘든데, 여기는 음악소리가적당해서 대화하기도 좋았어요! 단골이 많아보이는 찐칵테일맛집! 강추"
MA010120220813855757,한강로칼국수 현대백화점 신촌점,칼국수,9.0,신촌동,한식,칼국수보쌈정식
MA010120220813855757,한강로칼국수 현대백화점 신촌점,김치,5.0,신촌동,한식,음식도 김치도 맛있다 요.
MA010120220813855757,한강로칼국수 현대백화점 신촌점,해장,5.0,신촌동,한식,요즘 해장최애음식 백합칼국수 백합이 겁나 신선함
MA010120220813855757,한강로칼국수 현대백화점 신촌점,백합칼국수,4.0,신촌동,한식,요즘 해장최애음식 백합칼국수 백합이 겁나 신선함
MA010120220813855757,한강로칼국수 현대백화점 신촌점,보리밥,4.0,신촌동,한식,요즘 젤 자주 먹는 보리밥 밦알이 부들부들 맛있어요
MA010120220813855757,한강로칼국수 현대백화점 신촌점,국물,5.0,신촌동,한식,백합칼국수 시원하고 맛있네요 요즘 음식값비싼데 가성비좋아요 국물이 좀 짜긴해요
MA010120220813855757,한강로칼국수 현대백화점 신촌점,칼국수 국물,3.0,신촌동,한식,백합칼국수 국물 시원하구요. .  안먹은 술도 해장되는 느낌
MA010120220813855757,한강로칼국수 현대백화점 신촌점,칼칼한,3.0,신촌동,한식,매운 김치도 맛있구요. . 국수 나오기 전에 보리비빔밥 몇수저 먹고남니 시원칼칼한 백합국물로 마무리..
MA010120220813855757,한강로칼국수 현대백화점 신촌점,맛있는,14.0,신촌동,한식,맛있습니다~~ 알바생분도 친절하시더라구요! 점심시간에 종종 갑니다!!
MA010120220813855757,한강로칼국수 현대백화점 신촌점,맛있는 김치,3.0,신촌동,한식,김치가 맛있네요~
MA010120220800846433,한림돈가 본점,웨이팅,6.0,신촌동,한식,"한림돈가 유명하대서 갔는데  여섯시반 쪼금 넘어서 갔을때 우리가 첫 웨이팅이었음(10분 정도 기다리고 들어감) 삼겹살 이랑 같이 구워먹는 고사리나 김치류들이 아주 감칠맛 나서 고기와 조합이 좋음. 테이블에 벨이 없고, 홀직원이 홀에 잘 없어서 뭔가 주문하기가 매우 불편했음.. 전반적으로 맛있긴하지만..웨이팅해서 먹을 정도 인지는 잘 모르겠음"
MA010120220800846433,한림돈가 본점,삼겹살,3.0,신촌동,한식,"한림돈가 유명하대서 갔는데  여섯시반 쪼금 넘어서 갔을때 우리가 첫 웨이팅이었음(10분 정도 기다리고 들어감) 삼겹살 이랑 같이 구워먹는 고사리나 김치류들이 아주 감칠맛 나서 고기와 조합이 좋음. 테이블에 벨이 없고, 홀직원이 홀에 잘 없어서 뭔가 주문하기가 매우 불편했음.. 전반적으로 맛있긴하지만..웨이팅해서 먹을 정도 인지는 잘 모르겠음"
MA010120220800846433,한림돈가 본점,고기,7.0,신촌동,한식,인기 많고 리뷰 괜찮은 것 같아서 갔는데 손님 대하는 태도가 매우 불쾌했습니다 손님 들어왔는데 세팅할 거라고 다시 내쫓는 것만 몇번씩 보고 틱틱거리는 말투로 대답하시는 거 매우 실망입니다  고기 맛도 크게 맛있다 거나 특별하진 않았습니다  이 돈으로 다른 가게에 갈 걸 그랬다는 아쉬움이 크게 남습니다 문신한 남자분 사장이신지 아닌지 모르겠지만 이 가게에 대해 안 좋은 말이 나온다면 그분 때문이지 않을까 싶네요  그저 안 좋은 말이다 생각하지 마시고 변화하여 더 나아진 모습 보여주시길 바랍니다
MA010120220800846433,한림돈가 본점,적은,2.0,신촌동,한식,신촌에서 유명한 맛집답게  웨이팅 길게했습니다ㅠㅠ 그래도 맛있게 먹고가요..!  다만 아쉽다면 가격에 비해 양이 적은거 같아요... ㅠㅠㅠㅠ
MA010120220800846433,한림돈가 본점,볶음밥,6.0,신촌동,한식,서빙 보시는 분 서비스는 불친절해요. 웨이팅이 기약이 없어요. 막상 들어오면 고기는 맛있습니다.볶음밥도 맛있었어요. 공간이 넓직넓직해서 북적이지 않고 여유로워서 좋았습니다. 목살과 삼겹살  모두 맛있었어요. 신촌치고 가격이 싸거나 양의 가성비가 좋은 편은 아니고 보통입니다.
MA010120220800846433,한림돈가 본점,맛있는,15.0,신촌동,한식,맛있어용
MA010120220800846433,한림돈가 본점,소스,3.0,신촌동,한식,맛있게 잘 먹었어요~ 개인적으로볶음밥은 반찬이랑 나온소스랑 섞어먹으니까 더 맛있더라구요! 치즈를 정말 듬뿍 넣어주시는게 신선했습니다
